ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
248875_at,0.534292,1.57E-01,-1.5801703,-5.6427,-0.06718667,RPS6,protein RESISTANT TO P. SYRINGAE 6
260123_at,0.534292,1.57E-01,1.5801212,-5.64277,0.07094667,AT1G33890,avirulence induced protein AIG1
266462_at,0.534532,1.57E-01,-1.5797071,-5.64331,-0.12039,TSPO,tryptophan-rich sensory protein-like protein
261507_at,0.534798,1.58E-01,1.579261,-5.6439,0.07729333,AT1G71720,rbcL RNA S1-binding domain protein
248730_at,0.534943,1.58E-01,-1.5789587,-5.64429,-0.05385333,AT5G48050,hypothetical protein
255725_at,0.534943,1.58E-01,-1.5788667,-5.64441,-0.08708333,PFT1,mediator of RNA polymerase II transcription subunit 25
261882_at,0.535034,1.58E-01,1.578646,-5.6447,0.10882667,PDE318,protein pigment defective 318
260198_at,0.535055,1.58E-01,-1.5785164,-5.64488,-0.07527,AT1G67635,hypothetical protein
248050_at,0.535185,1.58E-01,1.5782449,-5.64523,0.08874333,AT5G56100,glycine-rich protein / oleosin
249596_s_at,0.535457,1.58E-01,-1.5776921,-5.64596,-0.11784667,AT5G38010///AT5G37950,UDP-glycosyltransferase 76E9///UDP-glycosyltransferase-like protein
261506_at,0.535457,1.58E-01,1.5776871,-5.64596,0.13607,CK1,choline kinase 1
257918_at,0.535643,1.58E-01,-1.5771522,-5.64667,-0.05182333,AT3G23230,ethylene-responsive transcription factor ERF098
251859_at,0.535643,1.58E-01,-1.5771002,-5.64674,-0.05105333,AT3G54680,proteophosphoglycan-related protein
246580_at,0.535643,1.58E-01,-1.5770974,-5.64674,-0.08793333,ABCG14,ABC transporter G family member 14
244928_s_at,0.535643,1.58E-01,1.576967,-5.64691,0.23001667,orfX,orfX
247911_at,0.535643,1.58E-01,1.5769322,-5.64696,0.06068,XRCC3,DNA repair protein XRCC3-like protein
248044_at,0.535781,1.58E-01,-1.5766522,-5.64732,-0.05438333,AT5G56020,Got1/Sft2-like vescicle transport protein
250419_at,0.535823,1.58E-01,1.5764119,-5.64764,0.06485333,AT5G11250,TIR-NBS-LRR class disease resistance protein
262504_at,0.535823,1.58E-01,1.5763913,-5.64767,0.10217667,PDIL1-1,protein disulfide isomerase-like 1-1
258671_at,0.535875,1.58E-01,1.5762214,-5.64789,0.05919667,VHA-E2,V-type proton ATPase subunit E2
250404_at,0.53597,1.58E-01,1.5759968,-5.64818,0.2293,AT5G10960,"polynucleotidyl transferase, ribonuclease H-like superfamily protein"
246484_at,0.536065,1.58E-01,-1.5757714,-5.64848,-0.08806667,AT5G16040,regulator of chromosome condensation repeat-containing protein
265819_at,0.536329,1.58E-01,1.5753142,-5.64908,0.08964667,AT2G17972,hypothetical protein
251458_at,0.536329,1.58E-01,1.5752247,-5.6492,0.06597,AT3G60170,pseudo
255198_at,0.536392,1.58E-01,-1.5750398,-5.64944,-0.0678,AT4G07460,pseudo
248146_at,0.536523,1.59E-01,1.574769,-5.6498,0.10083333,AT5G54940,translation initiation factor SUI1 family protein
246445_at,0.536573,1.59E-01,1.5746012,-5.65002,0.10373,AT5G17630,nucleotide/sugar transporter family protein
260140_at,0.536833,1.59E-01,-1.5741628,-5.65059,-0.06505333,MYB90,transcription factor MYB90
250193_at,0.537066,1.59E-01,-1.57376,-5.65112,-0.25594333,AT5G14540,hypothetical protein
255042_at,0.537306,1.59E-01,-1.5733478,-5.65166,-0.08883667,AT4G09630,hypothetical protein
259378_at,0.537398,1.59E-01,1.573127,-5.65195,0.11265667,AT3G16310,mitotic phosphoprotein N' end (MPPN) family protein
253133_at,0.53783,1.59E-01,-1.5723027,-5.65303,-0.20465333,NRPB1,DNA-directed RNA polymerase II subunit RPB1
259034_at,0.53783,1.59E-01,1.5722791,-5.65306,0.12400333,AT3G09410,putative pectinacetylesterase
247629_at,0.53783,1.59E-01,1.5722631,-5.65308,0.10748667,SIZ1,E3 SUMO-protein ligase SIZ1
246470_at,0.537834,1.59E-01,-1.5721159,-5.65328,-0.05190333,AT5G17080,cysteine proteinases superfamily protein
265841_at,0.537834,1.59E-01,-1.5720521,-5.65336,-0.06098333,AT2G35710,putative glucuronosyltransferase PGSIP8
267038_at,0.537846,1.59E-01,-1.5718971,-5.65356,-0.09752333,AT2G38480,CASP-like protein
265704_at,0.537846,1.59E-01,1.5718314,-5.65365,0.09865,AT2G03420,hypothetical protein
246620_at,0.538069,1.59E-01,1.5712883,-5.65436,0.21033333,CYP81D1,cytochrome P450 81D1
252893_at,0.538069,1.59E-01,1.5712447,-5.65442,0.09914667,AT4G39420,hypothetical protein
251621_at,0.538069,1.59E-01,1.5712369,-5.65443,0.06252667,AT3G57700,putative protein kinase
260741_at,0.538197,1.59E-01,1.5709696,-5.65478,0.05463333,AT1G15040,putative glutamine amidotransferase
261991_at,0.538208,1.59E-01,-1.5707927,-5.65501,-0.13366333,AT1G33700,"Beta-glucosidase, GBA2 type protein"
262460_s_at,0.538208,1.59E-01,1.5707498,-5.65507,0.07446333,AT1G50390///AT1G06030,pfkB-like carbohydrate kinase family protein///probable fructokinase-2
260039_at,0.538286,1.60E-01,1.5705474,-5.65533,0.05599333,CLE12,protein CLAVATA3/ESR-related 12
260981_at,0.538329,1.60E-01,1.5702839,-5.65568,0.11065333,AT1G53460,hypothetical protein
251429_at,0.538329,1.60E-01,1.5702333,-5.65575,0.08248667,DL1E,dynamin-related protein 1E
257794_at,0.538329,1.60E-01,1.570185,-5.65581,0.07779667,AT3G27050,hypothetical protein
264025_at,0.538673,1.60E-01,-1.5695351,-5.65666,-0.2198,LAX2,like AUXIN RESISTANT 2
254797_at,0.538673,1.60E-01,1.5694783,-5.65673,0.06916,AT4G13030,P-loop containing nucleoside triphosphate hydrolases superfamily protein
262619_at,0.538673,1.60E-01,-1.5694312,-5.6568,-0.14203333,AT1G06550,3-hydroxyisobutyryl-CoA hydrolase-like protein 5
258226_at,0.538673,1.60E-01,-1.5692813,-5.65699,-0.10923333,PLDALPHA1,phospholipase D alpha 1
263760_at,0.538673,1.60E-01,-1.5692298,-5.65706,-0.07121,SULA,plastid-targeted protein SulA
264818_at,0.53901,1.60E-01,-1.5686946,-5.65776,-0.0673,NAF1,nuclear assembly factor 1
263221_at,0.539566,1.60E-01,-1.5677998,-5.65893,-0.075,MUR4,UDP-arabinose 4-epimerase 1
261904_at,0.539566,1.60E-01,1.5677762,-5.65896,0.05727,AT1G65040,HRD1-like protein
249694_at,0.53974,1.60E-01,1.5674501,-5.65939,0.07364667,G6PD1,glucose-6-phosphate dehydrogenase 1
245325_at,0.540064,1.60E-01,1.5669312,-5.66007,0.09344333,XTH15,probable xyloglucan endotransglucosylase/hydrolase protein 15
250594_at,0.54019,1.60E-01,1.5666674,-5.66042,0.06387333,AT5G07760,putative formin-like protein 21a
248271_at,0.540217,1.60E-01,-1.5665304,-5.6606,-0.16247667,AT5G53420,CCT motif family protein
267165_at,0.540249,1.60E-01,-1.5663879,-5.66078,-0.10496,RLK,receptor lectin kinase
264738_at,0.540282,1.61E-01,-1.5661593,-5.66108,-0.09373333,AT1G62250,hypothetical protein
263517_at,0.540282,1.61E-01,-1.5661408,-5.66111,-0.06586667,RD2,dessication responsive protein
255462_at,0.540322,1.61E-01,1.5659866,-5.66131,0.07545667,AT4G02940,"oxidoreductase, 2OG-Fe(II) oxygenase family protein"
260252_at,0.540392,1.61E-01,1.5657947,-5.66156,0.07247,AT1G74240,mitochondrial substrate carrier family protein
255597_at,0.540421,1.61E-01,1.5655638,-5.66186,0.07920333,AT4G01730,DHHC-type zinc finger protein
258824_at,0.540421,1.61E-01,1.565554,-5.66187,0.07446,AT3G07190,B-cell receptor-associated protein 31-like protein
261670_at,0.54061,1.61E-01,-1.5652091,-5.66233,-0.06244,TET11,tetraspanin11
251309_at,0.540651,1.61E-01,1.5649806,-5.66262,0.15854,AT3G61220,(+)-neomenthol dehydrogenase
263749_at,0.540651,1.61E-01,1.5649521,-5.66266,0.09041,AT2G21520,Sec14p-like phosphatidylinositol transfer family protein
252110_at,0.540704,1.61E-01,1.5647815,-5.66288,0.06666,AT3G51560,TIR-NBS-LRR class disease resistance protein
259984_at,0.540792,1.61E-01,1.564209,-5.66363,0.08776,AT1G76460,RNA recognition motif-containing protein
246925_at,0.540792,1.61E-01,-1.5642057,-5.66364,-0.05759333,CYP71B14,cytochrome P450 71B14
247402_at,0.540792,1.61E-01,1.5641352,-5.66373,0.09867,AT5G62750,hypothetical protein
245269_at,0.540792,1.61E-01,-1.56413,-5.66374,-0.16085333,AT4G14500,polyketide cyclase/dehydrase and lipid transport superfamily protein
256315_at,0.540792,1.61E-01,-1.5638823,-5.66406,-0.05239667,AT1G35880,hypothetical protein
257205_at,0.540792,1.61E-01,-1.5638724,-5.66407,-0.16777333,UGT88A1,UDP-glucosyl transferase 88A1
263761_at,0.540792,1.61E-01,1.5638391,-5.66412,0.16270667,FBA1,fructose-bisphosphate aldolase 1
246045_at,0.540792,1.61E-01,-1.5637731,-5.6642,-0.05700333,AT5G19430,RING/U-box domain-containing protein
262660_at,0.540792,1.61E-01,1.5637502,-5.66423,0.06220333,VIK,VH1-interacting kinase
249536_at,0.541128,1.61E-01,1.5632178,-5.66493,0.06167,AT5G38760,Late embryogenesis abundant protein (LEA) family protein
251489_at,0.541181,1.61E-01,-1.5629683,-5.66526,-0.07775333,AT3G59460,hypothetical protein
262314_at,0.541181,1.61E-01,1.562946,-5.66529,0.16929667,AT1G70810,Calcium-dependent lipid-binding (CaLB domain) family protein
247091_at,0.541204,1.61E-01,1.5628147,-5.66546,0.05182333,AT5G66390,peroxidase 72
253858_at,0.541582,1.61E-01,1.5622284,-5.66622,0.08087667,NARA5,pfkB-like carbohydrate kinase family protein
259407_at,0.541739,1.62E-01,1.5619249,-5.66662,0.07218667,PP2AA3,protein phosphatase 2A subunit A3
249234_at,0.541777,1.62E-01,1.5617748,-5.66682,0.11942,AT5G42200,E3 ubiquitin-protein ligase ATL23
256765_at,0.541956,1.62E-01,-1.5614436,-5.66725,-0.12014,POP2,gamma-aminobutyrate transaminase POP2
264876_at,0.542443,1.62E-01,1.5606573,-5.66828,0.07155333,AT2G17410,ARID/BRIGHT DNA-binding domain-containing protein
257454_at,0.542443,1.62E-01,1.5606122,-5.66834,0.05170333,AT1G65170,ubiquitin carboxyl-terminal hydrolase-like protein
265784_at,0.542443,1.62E-01,-1.5605152,-5.66846,-0.0565,AT2G07280,hypothetical protein
251751_at,0.54252,1.62E-01,1.5603151,-5.66873,0.08357667,AT3G55720,hypothetical protein
253422_at,0.542581,1.62E-01,1.5601345,-5.66896,0.16199667,AT4G32240,hypothetical protein
260640_at,0.542601,1.62E-01,1.5600082,-5.66913,0.05827,AT1G53350,putative disease resistance RPP8-like protein
263070_at,0.542968,1.62E-01,1.5594123,-5.6699,0.06568667,AT2G17600,cysteine/histidine-rich C1 domain-containing protein
264290_at,0.542968,1.62E-01,1.5593348,-5.67001,0.09526667,AT1G78810,hypothetical protein
266350_at,0.542979,1.62E-01,-1.5591978,-5.67018,-0.08302,STL2P,SEC12P-like 2 protein
249503_at,0.542979,1.62E-01,-1.5590627,-5.67036,-0.08037333,EXPA24,expansin A24
253636_at,0.542979,1.62E-01,1.5589416,-5.67052,0.06215333,AT4G30500,hypothetical protein
250980_at,0.542979,1.62E-01,1.5588417,-5.67065,0.05000667,AT5G03130,hypothetical protein
265170_at,0.542979,1.62E-01,-1.5588119,-5.67069,-0.07925667,BCA3,beta carbonic anhydrase 3
248552_at,0.543125,1.62E-01,-1.558524,-5.67106,-0.07941,CP31B,chloroplast RNA-binding protein 31B
266057_at,0.543577,1.62E-01,1.557845,-5.67195,0.07538333,AT2G40660,"nucleic acid-binding, OB-fold-like protein"
255968_at,0.543623,1.62E-01,1.5576842,-5.67216,0.07341333,AT1G22270,protein SMO2
257344_s_at,0.543692,1.63E-01,1.5574438,-5.67248,0.05581667,AT1G45070,pseudo
259998_at,0.543692,1.63E-01,-1.5572866,-5.67268,-0.05858,BPC3,basic pentacysteine 3
256698_at,0.543692,1.63E-01,1.5570931,-5.67293,0.06666,AT3G20680,hypothetical protein
254323_at,0.543692,1.63E-01,-1.5570489,-5.67299,-0.06453,AT4G22620,SAUR-like auxin-responsive protein
266454_at,0.543692,1.63E-01,-1.5568191,-5.67329,-0.05889,AT2G22750,transcription factor bHLH18
250094_at,0.543692,1.63E-01,-1.5567676,-5.67336,-0.05533667,AT5G17380,2-hydroxyacyl-CoA lyase
259219_at,0.543692,1.63E-01,1.556756,-5.67337,0.07306333,COPT1///AT3G03560,copper transporter 1///hypothetical protein
251767_at,0.543692,1.63E-01,-1.5566834,-5.67347,-0.06943667,AT3G55930,Pre-mRNA-splicing factor 3
251615_at,0.543692,1.63E-01,1.5566813,-5.67347,0.0643,AT3G57980,DNA-binding bromodomain-containing protein
256670_at,0.543739,1.63E-01,1.5565194,-5.67368,0.05321667,AT3G32220,pseudo
266751_at,0.544288,1.63E-01,1.5557177,-5.67473,0.05634333,AT2G47020,peptide chain release factor 1
245756_at,0.544298,1.63E-01,-1.5556038,-5.67488,-0.15614,AT1G35190,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
267115_s_at,0.544468,1.63E-01,1.5552849,-5.67529,0.07206,CSLB04///CSLB03,cellulose synthase-like protein B4///cellulose synthase-like protein B3
252885_at,0.544759,1.63E-01,-1.5548132,-5.67591,-0.12313333,CCR1,glycine-rich RNA-binding protein 8
255422_at,0.544764,1.63E-01,-1.5546575,-5.67611,-0.09330333,CYCD6;1,cyclin D6-1
245600_at,0.544764,1.63E-01,-1.5545735,-5.67622,-0.11058667,AT4G14230,CBS domain-containing protein with a domain of unknown function (DUF21)
249966_at,0.544764,1.63E-01,1.5544201,-5.67642,0.05609,AT5G19030,RNA recognition motif-containing protein
257630_at,0.544764,1.63E-01,-1.554321,-5.67655,-0.06086667,CYP71B16,cytochrome P450 71B16
245294_at,0.544764,1.63E-01,-1.5542996,-5.67658,-0.06454333,CKI1,casein kinase I
245902_at,0.544905,1.63E-01,1.5540175,-5.67695,0.06088333,AT5G11080,ubiquitin family protein
252553_at,0.544909,1.63E-01,-1.5539113,-5.67708,-0.06245667,AT3G45910,hypothetical protein
248802_at,0.545103,1.63E-01,1.5535624,-5.67754,0.14650667,AT5G47435,putative formyltetrahydrofolate deformylase
261287_at,0.545599,1.64E-01,-1.5527632,-5.67858,-0.06323333,AT1G37020,cysteine proteinase-like protein
256115_at,0.545599,1.64E-01,-1.5527281,-5.67863,-0.13488333,AT1G16880,ACT domain-containing protein
244940_at,0.54567,1.64E-01,1.5525373,-5.67888,0.28927,rps12///rps12,ribosomal protein S12///ribosomal protein S12
265506_at,0.545729,1.64E-01,1.5523203,-5.67916,0.05200333,AT2G15540,pseudo
247594_at,0.545729,1.64E-01,1.552171,-5.67935,0.06124,AT5G60800,heavy metal transport/detoxification domain-containing protein
246235_at,0.545729,1.64E-01,-1.5520778,-5.67947,-0.05854,HOS3-1,protein HOS3-1
260886_at,0.545729,1.64E-01,-1.552043,-5.67952,-0.05263667,AT1G29200,O-fucosyltransferase-like protein
264392_at,0.545729,1.64E-01,1.5519554,-5.67963,0.06813667,AT1G11900,pentatricopeptide repeat-containing protein
247659_at,0.545815,1.64E-01,1.5517446,-5.67991,0.06339667,NRPC1,nuclear RNA polymerase C1
245368_at,0.545918,1.64E-01,1.5514029,-5.68035,0.07950667,AT4G15510,photosystem II reaction center PsbP family protein
250184_at,0.545918,1.64E-01,1.5512151,-5.6806,0.09573,AT5G14240,Thioredoxin superfamily protein
250276_at,0.545918,1.64E-01,1.5511659,-5.68066,0.11679,AT5G13030,hypothetical protein
249221_at,0.545918,1.64E-01,1.5511361,-5.6807,0.07048,AT5G42440,protein kinase family protein
247404_at,0.545918,1.64E-01,1.5510233,-5.68085,0.11760333,AT5G62890,Xanthine/uracil permease family protein
245806_at,0.545918,1.64E-01,-1.5510052,-5.68087,-0.08766,LHCA5,photosystem I light harvesting complex protein 5
256999_at,0.546003,1.64E-01,1.5507962,-5.68114,0.07316,AT3G14200,chaperone DnaJ-domain containing protein
249210_at,0.546137,1.64E-01,1.5505247,-5.6815,0.05313667,AT5G42670,Agenet domain-containing protein
255001_at,0.546399,1.64E-01,-1.5500898,-5.68207,-0.05624,AT4G09930,Avirulence induced protein (AIG1) family protein
262287_at,0.546434,1.64E-01,-1.5499446,-5.68225,-0.06069667,AT1G68660,protein ClpS1
247023_at,0.546615,1.64E-01,1.5495869,-5.68272,0.06820333,HEC1,transcription factor HEC1
266977_at,0.546615,1.64E-01,1.549505,-5.68283,0.10039667,AT2G39420,alpha/beta-Hydrolases superfamily protein
245228_at,0.546615,1.64E-01,1.549284,-5.68311,0.09179333,COBL2,COBRA-like protein 2
256495_at,0.546615,1.65E-01,1.5491457,-5.68329,0.05498,AT1G31530,DNAse I-like protein
246442_at,0.546615,1.65E-01,1.5490689,-5.68339,0.05805,AT5G17610,hypothetical protein
253428_at,0.546615,1.65E-01,-1.5490633,-5.6834,-0.12569333,CESA1,cellulose synthase A catalytic subunit 1 [UDP-forming]
259069_at,0.546615,1.65E-01,1.5490062,-5.68348,0.08444,ATKRS-1,Lysyl-tRNA synthetase
247920_at,0.546719,1.65E-01,-1.5487735,-5.68378,-0.06229333,AT5G57670,probable receptor-like serine/threonine-protein kinase
250342_at,0.54684,1.65E-01,1.5484765,-5.68417,0.07567,AT5G11870,Alkaline phytoceramidase (aPHC)
267016_at,0.54684,1.65E-01,-1.5484167,-5.68424,-0.05419667,AT2G39160,hypothetical protein
249747_at,0.547102,1.65E-01,-1.5479815,-5.68481,-0.06285667,AT5G24600,hypothetical protein
250108_at,0.547102,1.65E-01,1.5478825,-5.68494,0.06117,HB-3,homeobox-leucine zipper protein HAT7
263382_at,0.547256,1.65E-01,1.5474866,-5.68545,0.08517667,AT2G40230,putative CoA-dependent acyltransferase
260701_at,0.547256,1.65E-01,1.547485,-5.68546,0.08493667,HSFA1D,heat stress transcription factor A-1d
250524_at,0.547443,1.65E-01,-1.5470711,-5.686,-0.10409333,AT5G08520,duplicated SANT DNA-binding domain-containing protein
258437_at,0.547443,1.65E-01,-1.5468166,-5.68633,-0.07471667,AT3G16560,putative protein phosphatase 2C 40
244902_at,0.547443,1.65E-01,1.546777,-5.68638,0.06254333,nad4L,NADH dehydrogenase subunit 4L
253663_at,0.547443,1.65E-01,1.5467366,-5.68643,0.14167333,VLN4,villin 4
255053_at,0.547443,1.65E-01,1.5466686,-5.68652,0.06756333,RH39,DEAD-box ATP-dependent RNA helicase 39
247266_at,0.547443,1.65E-01,1.5464972,-5.68674,0.14716,XYL4,beta-D-xylosidase 4
254172_at,0.547443,1.65E-01,-1.5464517,-5.6868,-0.12130667,AT4G24550,clathrin adaptor complexes medium subunit family protein
252631_s_at,0.547443,1.65E-01,1.5463484,-5.68694,0.07119,AT3G44470,pseudo
254651_at,0.547443,1.65E-01,-1.5462089,-5.68712,-0.07218,KCO6,protein two-pore potassium channel 3
257132_at,0.547443,1.65E-01,1.5461513,-5.68719,0.13053,AT3G20230,ribosomal L18p/L5e family protein
260421_at,0.547443,1.65E-01,1.546137,-5.68721,0.11606667,SBH1,sphingoid base hydroxylase 1
245851_at,0.547476,1.65E-01,-1.5459939,-5.6874,-0.11988,KEG,E3 ubiquitin-protein ligase KEG
266382_at,0.547476,1.65E-01,1.5458931,-5.68753,0.05588333,AT2G14595,pseudo
267374_at,0.547545,1.65E-01,-1.5457047,-5.68777,-0.11704333,AT2G26230,urate oxidase
266009_at,0.547803,1.65E-01,1.5451677,-5.68847,0.09849667,AT2G37420,ATP binding microtubule motor family protein
246223_at,0.547803,1.65E-01,-1.5451175,-5.68854,-0.06189,IRX14,"probable beta-1,4-xylosyltransferase IRX14"
261057_at,0.547803,1.65E-01,1.5450744,-5.68859,0.05560667,AT1G01230,ORMDL family protein
258489_at,0.547872,1.66E-01,1.5448869,-5.68884,0.17201,GRF7,14-3-3-like protein GF14 nu
261314_at,0.548006,1.66E-01,1.5446157,-5.68919,0.09857667,AT1G52980,nuclear/nucleolar GTPase 2
260874_at,0.54801,1.66E-01,1.5444224,-5.68944,0.08734333,emb2170,embryo defective 2170
265183_at,0.54801,1.66E-01,1.5443842,-5.68949,0.08279667,AT1G23750,OB-fold nucleic acid binding domain-containing protein
252642_at,0.54801,1.66E-01,1.5443086,-5.68959,0.06258333,AT3G44580,hypothetical protein
251039_at,0.548155,1.66E-01,-1.543983,-5.69001,-0.06448,AT5G02020,hypothetical protein
250698_at,0.548155,1.66E-01,1.5439025,-5.69012,0.04920667,AT5G06810,mitochondrial transcription termination factor family protein
258447_at,0.548155,1.66E-01,1.5437624,-5.6903,0.04937,AT3G22450,ribosomal L18p/L5e family protein
263065_at,0.548155,1.66E-01,-1.5437216,-5.69035,-0.06003,MPK7,mitogen-activated protein kinase 7
250427_at,0.548607,1.66E-01,1.5430479,-5.69123,0.04795,AT5G10500,kinase interacting-like protein
260085_at,0.548686,1.66E-01,-1.5428469,-5.69149,-0.07352667,AT1G63290,putative D-ribulose-5-phosphate 3-epimerase
248614_at,0.548697,1.66E-01,1.5427327,-5.69164,0.06398333,AT5G49560,putative methyltransferase family protein
250918_at,0.548727,1.66E-01,1.5425947,-5.69182,0.05596667,AT5G03610,GDSL esterase/lipase
245111_at,0.548734,1.66E-01,1.5424607,-5.69199,0.04937,AT2G41570,pseudo
247743_at,0.548734,1.66E-01,1.5423844,-5.69209,0.05829333,AT5G59010,brassinosteroid-signaling kinase 5
262304_at,0.548836,1.66E-01,1.5421543,-5.69239,0.13536,MLP43,MLP-like protein 43
255169_x_at,0.5489,1.66E-01,1.5419399,-5.69267,0.0522,AT4G07940,hypothetical protein
258768_at,0.5489,1.66E-01,1.541872,-5.69276,0.07453,AT3G10880,hypothetical protein
257561_at,0.549177,1.66E-01,1.5414205,-5.69334,0.05574333,PUM25,pumilio 25
265427_at,0.54923,1.66E-01,1.5412534,-5.69356,0.06788333,AT2G20740,tetraspanin family protein
264901_at,0.549354,1.66E-01,1.5408836,-5.69404,0.07486333,AST91,sulfate transporter 3.3
252906_at,0.549354,1.66E-01,1.5408179,-5.69412,0.09773,GGT1,gamma-glutamyl transpeptidase 1
262226_at,0.549354,1.66E-01,-1.5407944,-5.69415,-0.12302667,AT1G53903///AT1G53885,hypothetical protein///hypothetical protein
255132_at,0.549417,1.67E-01,-1.5406146,-5.69439,-0.08643667,AT4G08170,inositol-tetrakisphosphate 1-kinase 2
256015_at,0.549429,1.67E-01,1.5404986,-5.69454,0.09332333,LHCA6,PSI type II chlorophyll a/b-binding protein (Lhca2*1)
264026_at,0.549803,1.67E-01,-1.5399256,-5.69528,-0.08441,GRP2B,glycine-rich protein 2B
256443_at,0.549818,1.67E-01,1.5398054,-5.69544,0.09544,AZG1,adenine/guanine permease AZG1
252157_at,0.550494,1.67E-01,-1.5388512,-5.69668,-0.06091667,AT3G50430,hypothetical protein
257790_at,0.550502,1.67E-01,1.5387202,-5.69685,0.09347333,AT3G27090,DCD (Development and Cell Death) domain protein
258268_at,0.550502,1.67E-01,-1.5386404,-5.69695,-0.13719,WSIP2,WUS-interacting protein 2
251264_at,0.550646,1.67E-01,1.5381403,-5.6976,0.07241333,AT3G62120,class II aaRS and biotin synthetases superfamily protein
247571_at,0.550646,1.67E-01,-1.538117,-5.69763,-0.12654333,SNAP33,soluble N-ethylmaleimide-sensitive factor adaptor protein 33
262510_at,0.550646,1.67E-01,1.5381151,-5.69763,0.06566333,AT1G11270,F-box and associated interaction domain-containing protein
253165_at,0.550646,1.67E-01,-1.5380567,-5.69771,-0.11731667,AT4G35320,hypothetical protein
249826_at,0.550848,1.67E-01,1.5377012,-5.69817,0.08190667,FSD3,Fe superoxide dismutase 3
247572_at,0.550849,1.67E-01,1.537581,-5.69833,0.06600667,AT5G61220,LYR family of Fe/S cluster biogenesis protein
258162_at,0.550849,1.67E-01,1.537335,-5.69864,0.08216,PYD1,putative dihydropyrimidine dehydrogenase
257737_at,0.550849,1.67E-01,-1.5373135,-5.69867,-0.05242333,UKL5,uridine kinase-like 5
246522_at,0.550849,1.67E-01,-1.5372974,-5.69869,-0.09754,bZIP3,basic leucine-zipper 3
256309_at,0.551121,1.67E-01,1.5368542,-5.69927,0.0545,PSAK,photosystem I reaction center subunit psaK
248563_at,0.551134,1.67E-01,1.5366668,-5.69951,0.06709333,AT5G49690,UDP-glycosyltransferase 91C1
261713_at,0.551134,1.68E-01,-1.536538,-5.69968,-0.19415,MYC2,transcription factor MYC2
246554_at,0.551134,1.68E-01,-1.5365365,-5.69968,-0.13328667,CLPB3,chaperone protein ClpB3
261964_at,0.551135,1.68E-01,-1.5363647,-5.6999,-0.05020667,AT1G36600,pseudo
259445_at,0.551135,1.68E-01,1.5362401,-5.70006,0.06583,GA2OX6,gibberellin 2-oxidase 6
260832_at,0.551135,1.68E-01,-1.5361642,-5.70016,-0.13707,GAUT6,probable galacturonosyltransferase 6
249999_at,0.551135,1.68E-01,-1.5361342,-5.7002,-0.07531333,AT5G18640,alpha/beta-Hydrolases superfamily protein
253496_at,0.551213,1.68E-01,-1.5359353,-5.70046,-0.09859333,GPX7,glutathione peroxidase 7
267352_at,0.551352,1.68E-01,1.53566,-5.70082,0.05927667,AT2G40050,cysteine/histidine-rich C1 domain-containing protein
260279_at,0.551472,1.68E-01,1.5354034,-5.70115,0.05152667,ATXRCC1,DNA-repair protein XRCC1
249534_at,0.551472,1.68E-01,-1.535255,-5.70134,-0.06917,bZIP43,basic leucine-zipper 43
246077_at,0.551472,1.68E-01,-1.5350264,-5.70164,-0.06876,CHR42,chromatin remodeling 42
256886_at,0.551472,1.68E-01,1.5349499,-5.70174,0.05525333,AT3G15130,pentatricopeptide repeat-containing protein
250160_at,0.551472,1.68E-01,1.5349318,-5.70176,0.10785667,HB30,zinc finger homeodomain transcriptional factor ZFHD3
257905_at,0.551472,1.68E-01,1.5349073,-5.70179,0.07489333,AT3G17050,pseudo
250191_at,0.551517,1.68E-01,-1.5347511,-5.702,-0.08559,BET9,bromodomain and extraterminal domain protein 9
263557_at,0.551579,1.68E-01,-1.5345,-5.70232,-0.07897667,BLH7,BEL1-like homeodomain 7
259986_at,0.551579,1.68E-01,1.5344728,-5.70236,0.05326667,AT1G75050,pathogenesis-related thaumatin-like protein protein
247272_at,0.551614,1.68E-01,1.5343061,-5.70257,0.09074333,GCH,GTP cyclohydrolase-2
249809_at,0.551614,1.68E-01,1.5342283,-5.70267,0.05858667,AT5G23910,ATP binding microtubule motor family protein
261811_at,0.551642,1.68E-01,1.5340929,-5.70285,0.08882,TIL1,DNA polymerase epsilon catalytic subunit A
258550_at,0.551734,1.68E-01,1.533877,-5.70313,0.07056333,AT3G06940,pseudo
247171_at,0.551779,1.68E-01,-1.5337196,-5.70333,-0.06149667,AT5G65540,hypothetical protein
246986_at,0.551798,1.68E-01,-1.5335643,-5.70353,-0.09275333,RLK,receptor-like kinase
245869_at,0.551798,1.68E-01,1.533496,-5.70362,0.05727333,AT1G26330,DNA binding protein
249144_at,0.551826,1.68E-01,1.5332737,-5.70391,0.07929333,SPL2,squamosa promoter-binding-like protein 2
254011_at,0.551826,1.68E-01,-1.533261,-5.70393,-0.08834333,AT4G26370,antitermination NusB domain-containing protein
252923_at,0.551996,1.68E-01,-1.5328583,-5.70445,-0.16430333,AT4G39050,Kinesin motor family protein
255992_at,0.551996,1.68E-01,1.5328043,-5.70452,0.09155667,AT1G29790,putative methyltransferase domain-containing protein
255505_at,0.551996,1.68E-01,1.5327457,-5.70459,0.10476667,SAR2,GTP-binding protein SAR1A
256691_at,0.552029,1.68E-01,-1.5326053,-5.70478,-0.05943333,AT3G32140,pseudo
